id,default,loan_amount,mortgage_amount,property_value,loan_reason,occupation,occupation_length,derogatory_reports,late_payments,oldest_credit_line,recent_credit,credit_number,ratio
13399,0,13200,58549,81381,DebtCon,Office,13,0,0,94.68710666,0,24,38.41275614
11407,0,12000,29600,61250,DebtCon,ProfExe,7.5,0,0,264.8,1,16,
13249,0,15200,137128,184660,DebtCon,Mgr,11,0,0,254.3560201,0,21,28.81503564
13955,0,8400,78089,90660,DebtCon,Mgr,9,0,0,118.6353947,0,22,27.09304112
11789,0,25700,23047,76575,DebtCon,Other,,2,1,104.5662029,2,26,29.29663349
16424,0,13500,109258,126101,DebtCon,,2,0,0,130.77657,1,25,33.53988748
11059,0,10500,,53907,HomeImp,Other,10,0,0,308.2132622,2,13,34.40894842
11233,0,21700,88313,139567,DebtCon,Other,11,0,0,89.8395582,3,14,39.09887429
16603,0,19900,132878,199172,HomeImp,ProfExe,14,0,0,197.923806,0,22,35.33060397
11904,1,26000,154000,190000,,Other,0,0,4,171.4333333,3,58,
11677,0,18200,63852,93356,DebtCon,Other,1,0,0,181.9117699,0,31,33.20940925
16296,1,40000,147224,225000,DebtCon,Self,2,0,4,158.2,3,28,
15832,0,7000,56636,76353,HomeImp,Other,15,0,0,229.3,1,36,
13106,0,21200,84117,118884,DebtCon,Other,9,0,0,302.2069005,2,16,36.19052426
15610,0,28600,85174,127306,DebtCon,Other,1,0,0,193.0739135,1,24,40.65624858
15236,1,20000,117820,154000,DebtCon,Mgr,3,0,0,70.99812734,0,29,
11365,1,7500,18400,29375,DebtCon,Other,6,1,0,147.1,0,9,
12825,1,13100,54000,74750,DebtCon,Other,14,1,0,92.4,0,9,
13907,0,16600,97749,164103,,Other,,1,,263.8467774,,23,37.38685429
11309,1,14200,,49060,DebtCon,Other,,,,,,,24.701642
14363,1,19700,139534,172125,DebtCon,Other,0,0,0,101.9435185,6,17,32.76108398
12096,0,33500,73761,117729,DebtCon,Mgr,11,0,0,62.12090961,0,35,25.46161407
13328,0,28800,204455,245685,HomeImp,Other,8,0,0,123.3967471,1,42,42.34547139
14630,0,11100,79226,88112,DebtCon,ProfExe,10,0,1,179.6482736,1,12,40.67090473
11284,0,20100,137009,286955,HomeImp,Mgr,3,0,0,196.9841162,0,14,30.08535009
11538,1,9900,21400,36600,DebtCon,Self,2,0,0,154.2,2,26,
12039,0,35800,93309,137370,DebtCon,Other,12,0,0,70.02470469,0,36,41.86164685
11435,1,11600,45917,60000,DebtCon,Other,10,0,1,304.3666667,3,27,
11669,0,17100,59123,94247,DebtCon,Office,0,0,0,70.01636023,0,22,37.19508553
16114,1,24800,76220,102087,HomeImp,Mgr,6,0,1,126.6410195,0,32,48.56957404
13099,1,34800,121399,164000,DebtCon,Office,11,0,1,208,2,34,
16611,1,22000,92000,,DebtCon,Office,4,,12,218,1,39,
11454,0,41600,,53078,DebtCon,Other,,6,,108.8701167,,20,26.98944023
13699,0,16800,102838,111319,DebtCon,Office,1,0,0,257.3285966,0,34,27.57659689
14628,0,27600,121592,153432,DebtCon,Mgr,2,0,0,297.0016085,0,24,40.01531648
13434,0,18400,99902,125249,DebtCon,Office,26,0,0,294.424118,2,16,33.48854738
15833,0,12700,,41396,HomeImp,Other,0,0,0,302.8700505,1,8,27.98946659
11442,0,13900,48110,63601,DebtCon,ProfExe,5,0,0,153.7353986,1,12,29.96468739
16739,1,15000,20000,47394,HomeImp,Other,13,0,0,66.13333333,0,11,
13872,0,23600,,68208,DebtCon,Other,26,0,0,119.5859013,0,8,20.81825554
15224,0,23400,72262,94646,DebtCon,Other,2,0,0,105.9992656,1,29,31.8406351
13179,0,27700,63962,101676,DebtCon,Other,15,0,1,138.5694126,0,30,37.38458848
13920,0,26100,,36277,DebtCon,Other,9,0,,79.33145984,,13,20.51714628
16342,0,18000,55169,114786,HomeImp,Office,2,,2,120.1541063,0,24,37.54773286
13618,0,14200,94696,121528,DebtCon,Office,10,0,0,209.0518045,0,12,39.64882408
16474,0,21400,75563,96159,DebtCon,Other,,1,0,248.6464953,2,13,42.17658506
12059,0,17600,61093,97551,DebtCon,Office,0,0,0,75.06082943,0,22,35.5629932
13302,0,19800,63701,14609,DebtCon,Other,4,,,62.3597382,1,17,41.87419791
15332,1,21000,52411,90031,,ProfExe,5,2,1,90.4254746,3,24,41.96624947
11171,0,27900,113843,156282,DebtCon,ProfExe,7,0,0,109.9596262,2,27,33.94246485
13619,1,7200,15637,39660,HomeImp,Self,6,0,1,354.2397634,3,42,33.62413345
15052,0,51600,38900,63292,DebtCon,Office,6,1,,182.5208964,1,15,32.82312064
13653,0,33200,140690,195001,DebtCon,ProfExe,21,0,0,177.247554,0,22,38.98121028
12197,0,20100,,22971,DebtCon,ProfExe,5,0,0,102.7266545,1,18,18.50780264
15181,0,23100,83458,107589,DebtCon,Mgr,24,,0,314.066374,1,43,38.04372621
16092,0,8400,102894,117799,HomeImp,Other,9,,,420.0981644,1,49,39.63319009
11287,0,12900,50636,57838,DebtCon,Other,0,1,0,187.8253233,1,13,28.81347094
15822,0,28000,140770,209726,HomeImp,ProfExe,5,0,0,190.329522,0,27,38.88660597
11261,0,15100,,32289,DebtCon,Other,13,,,81.95405483,1,9,33.53470838
14405,0,31000,133471,188154,DebtCon,ProfExe,0,0,0,218.5382606,2,18,40.31508349
14766,0,13500,40023,67357,DebtCon,Mgr,,,,,,,38.31942585
12608,0,31500,49020,100700,DebtCon,Office,4,0,0,169.6890389,1,25,36.03464456
11010,0,16900,,51549,DebtCon,Office,1,0,0,75.41374556,1,8,40.62819923
15465,1,7500,59000,72000,HomeImp,Office,5,0,3,295.8666667,0,19,
11718,0,13900,63831,81378,DebtCon,,9,,,,,,24.37105048
15383,0,24200,104005,158224,DebtCon,Mgr,14,0,0,175.6220829,0,25,33.99242445
12380,0,18000,,53365,DebtCon,Other,,,,340.460801,,17,30.57565003
11264,0,15500,46125,63276,DebtCon,Mgr,27,0,0,298.476411,0,16,39.30720132
14544,0,6800,,72310,HomeImp,Office,1,0,0,48.81883648,0,3,40.78739323
13810,0,15600,83758,106992,HomeImp,ProfExe,3,0,0,127.6658177,1,24,39.01451939
12777,0,18500,81938,106187,DebtCon,ProfExe,2,0,0,282.9006093,1,21,40.0388411
13638,1,16500,92900,116000,DebtCon,Mgr,10,1,,83.16666667,1,27,
13954,0,20800,56597,79582,DebtCon,Mgr,9,1,0,67.69193855,3,27,36.06123372
12078,0,5300,47449,63895,HomeImp,Office,19,0,0,208.162714,0,20,19.7621137
12153,1,25000,71081,112500,DebtCon,Mgr,3,2,0,87.2,1,27,
12718,1,12500,55000,75393,DebtCon,Other,0.75,0,1,113.0333333,1,16,
16270,0,21500,110712,178045,DebtCon,Office,6,0,0,212.6040797,4,24,43.31085629
12785,0,20900,127077,204192,HomeImp,ProfExe,13,0,0,181.6508803,0,22,34.58958143
11944,0,34100,139035,198788,DebtCon,ProfExe,23,0,0,171.9632916,1,22,37.68589208
13737,0,6000,51000,86125,HomeImp,ProfExe,6,0,0,222.1666667,2,24,
12976,0,14800,90722,105695,DebtCon,Office,31,,0,321.4083741,2,50,35.2407413
11377,0,38600,145590,209950,HomeImp,ProfExe,4,0,0,149.8811289,0,31,35.58278883
15708,0,17300,35070,63862,DebtCon,Other,16,0,0,125.1315694,1,17,37.93651965
11551,0,13200,71775,80480,DebtCon,Other,0,0,0,240.6435766,3,25,29.26799242
12050,0,7500,44744,60518,DebtCon,,6,,0,79.41122999,,16,34.39744173
14683,1,5000,81748,,DebtCon,ProfExe,14,1,2,144.0666667,2,17,
16034,0,11400,50166,61395,DebtCon,Other,1,0,0,188.8866823,1,12,26.95045128
12773,0,5200,16324,45187,HomeImp,Self,,0,0,221.1180817,0,11,42.71209384
13298,0,36400,38263,57311,DebtCon,Other,,0,0,,7,0,31.53665358
16944,0,17700,64964,88856,DebtCon,Office,5,0,0,114.6676183,0,19,21.93300632
13083,0,16500,102552,144461,DebtCon,Office,1,,,136.7244895,2,15,34.10788882
16690,0,12000,30777,43157,DebtCon,Other,8,,0,151.699431,7,28,38.17774295
12298,0,6500,33639,37345,HomeImp,ProfExe,11,0,0,191.0756559,0,13,24.22731934
16550,0,18100,32554,92419,DebtCon,ProfExe,8,0,0,164.9096132,1,20,29.01660998
14673,0,32600,79874,125000,DebtCon,Mgr,30,0,0,340.9,0,20,
13686,0,11400,51203,60716,DebtCon,Other,2,0,0,99.10408262,0,20,38.23531293
15630,0,21300,101524,141859,HomeImp,ProfExe,10,0,0,162.3221192,0,23,31.98763633
15057,0,12000,88000,118750,HomeImp,Mgr,3,0,3,153.5,0,26,
16618,0,12700,103034,124116,DebtCon,,2,0,0,137.4386924,0,25,31.60310093
13971,1,13000,70000,90704,DebtCon,Other,15,0,3,142.1666667,0,37,
15961,0,9000,8221,38290,DebtCon,Other,4,0,0,266.3837994,0,12,23.70306719
12801,0,8000,45557,56235,DebtCon,,7,,1,84.69113488,,16,36.50316075
16677,0,10800,75378,86060,DebtCon,Mgr,6,0,0,102.6650708,0,23,30.09500969
15133,0,16000,65000,91000,DebtCon,Mgr,0.2,0,0,85.23333333,0,17,
14068,0,8000,47154,65458,DebtCon,Office,2,0,0,99.99378982,3,12,38.8737113
11150,0,13700,53094,79069,HomeImp,Other,2,0,2,155.8152865,0,13,29.55636639
11717,0,82200,23197,110481,HomeImp,,26,0,1,127.7675876,0,14,30.94269511
16851,0,24800,,45167,DebtCon,Other,,,,84.73561793,,12,28.45701893
13038,0,11700,84863,91737,DebtCon,Other,0,4,0,,0,4,30.33081149
11214,0,16000,133193,160919,DebtCon,Mgr,,0,0,223.3385211,0,18,37.3015175
13991,0,17200,85977,109238,HomeImp,ProfExe,3,0,0,115.5575126,1,25,38.94891874
11897,0,12000,94000,112125,HomeImp,Office,2,0,0,143.0333333,1,22,
12117,0,21500,35300,78810,HomeImp,Other,25,0,0,261.8666667,1,7,
13428,0,10000,,69502,,,,,,,,,25.77278284
12881,0,25500,73083,126995,DebtCon,Office,1,0,0,289.2008986,1,24,37.31620765
12230,0,14600,82051,118505,,,,,,,,,35.89056247
11820,0,17000,10866,171952,HomeImp,Mgr,24,0,0,79.9919755,2,21,29.84695874
16581,0,8200,,49331,HomeImp,Other,9,0,0,305.8880822,2,12,33.71861386
12067,1,17900,,31953,HomeImp,Other,10,0,1,74.42930759,1,2,29.97560335
14395,0,7900,44690,45841,DebtCon,Office,10,0,0,185.6215923,0,22,32.28572409
15041,0,20900,45279,73814,DebtCon,Office,1,0,0,235.3955528,0,12,34.57184425
15548,0,22000,64000,89000,DebtCon,ProfExe,8,1,1,133.2666667,4,26,
14411,0,8700,51950,67475,HomeImp,Other,4.5,0,1,246.4666667,2,16,
13241,0,23300,88825,104609,HomeImp,,8,,,,,,28.01323884
11408,0,15000,53000,83400,HomeImp,ProfExe,5,0,0,120.3,0,13,
12680,0,35400,90295,139602,DebtCon,Other,12,0,0,62.80681071,0,35,40.22961403
13421,0,25800,137140,167096,DebtCon,Other,7,0,1,209.085283,1,19,36.18947433
14476,0,26400,122105,165000,DebtCon,Mgr,1,0,0,234.4,2,24,
14711,0,13000,110094,145807,DebtCon,ProfExe,2,0,0,285.2759347,0,45,35.04547106
13477,0,19500,94543,127718,DebtCon,ProfExe,11,,,132.4078556,,24,30.85706709
11654,0,21700,58363,78411,DebtCon,,5,0,0,104.1747703,0,16,38.18843548
15625,0,11100,82329,100139,HomeImp,ProfExe,5,0,0,108.5325636,0,26,26.0992587
12238,0,15900,95120,114674,DebtCon,Office,4,0,1,278.8920593,0,34,28.23229678
12947,0,18000,97523,130166,DebtCon,Mgr,5,,,247.9728235,3,42,40.59168739
14963,1,13300,45860,63500,HomeImp,ProfExe,7,0,0,127.7666667,4,9,
15106,0,15000,59000,86420,DebtCon,Office,1.5,0,0,160.3,0,25,
13452,0,25100,85337,104607,HomeImp,,6,,,,,,27.95047513
13623,0,17500,51102,69532,DebtCon,Other,5,0,0,108.3160802,2,49,31.49594571
15671,0,20600,147855,125839,,ProfExe,4,1,0,97.10958363,3,34,29.69750665
11545,0,14900,70872,88731,DebtCon,Other,4,0,0,243.9979348,3,26,29.04802062
11035,1,7000,142251,157250,HomeImp,Other,5,0,0,87.83333333,4,21,
16544,1,10000,5200,53095,HomeImp,Other,5,3,3,234.3333333,3,17,
15325,0,23500,90246,119320,DebtCon,Other,22,0,0,239.2596449,1,26,41.33669648
11140,0,65100,67389,142740,HomeImp,Office,9,0,1,116.9061041,0,11,43.36871813
15225,1,10900,49352,56529,DebtCon,Other,7,0,1,78.83361763,2,23,36.17495524
14365,0,11300,,66345,HomeImp,Other,,0,0,357.1438193,0,6,34.60197381
16606,0,15900,112973,129878,DebtCon,,17,0,0,179.1340086,0,17,39.19202587
13722,0,24100,95549,112283,DebtCon,Other,22,0,0,243.3497326,0,28,39.08269663
13685,0,20800,107379,147014,HomeImp,ProfExe,10,0,0,161.5374824,1,22,31.92532942
14174,0,24700,149235,178454,DebtCon,ProfExe,5,0,0,324.1377835,0,34,38.70999145
12497,0,19300,84425,119351,DebtCon,Mgr,15,0,0,238.6686971,4,31,38.29827816
11002,0,22000,76367,103928,DebtCon,Other,20,0,0,202.578152,1,13,38.71719491
11054,0,12600,67860,103426,DebtCon,Other,9,0,0,202.1526338,0,20,18.34752938
12326,0,16300,96431,161284,,Other,,0,,256.3719323,,23,39.07781351
16528,0,10300,65382,73817,DebtCon,Other,1,0,0,190.648145,1,17,34.19289159
14607,1,3300,130518,164317,DebtCon,Other,9,0,6,192.289149,0,33,35.73055919
14534,0,15000,84000,110975,DebtCon,Other,20,0,0,282.1666667,1,17,
16188,0,18700,69954,104510,DebtCon,Office,10,0,0,211.2433112,2,13,33.54985877
12916,0,21500,58646,90807,DebtCon,Other,17,0,0,196.8087927,1,22,31.69796036
14007,0,11400,75705,90727,DebtCon,Mgr,5,0,0,143.1010326,2,27,42.16992673
13700,0,17200,48427,66082,DebtCon,Mgr,29,0,0,283.8487591,1,16,38.39363467
15981,1,4900,44000,59745,HomeImp,Other,10,0,0,81.5,3,13,
12709,0,14700,14275,90376,HomeImp,Other,14,0,1,273.6025171,0,23,26.84247974
14716,0,27900,135511,184219,DebtCon,ProfExe,1,1,0,241.0522835,2,19,38.60649271
12997,0,17000,98451,138012,DebtCon,Office,3,,,120.2389346,2,15,33.95359392
11076,0,30000,224000,282000,DebtCon,ProfExe,5,0,1,209.3666667,0,30,
16325,1,30000,,46200,,,0,1,3,200.9333333,10,15,
12488,0,37800,31214,58282,DebtCon,Other,,0,0,,7,0,34.22618958
12698,0,45000,87000,151000,DebtCon,Other,16,0,0,223.2,8,19,
15051,0,15000,95300,135700,DebtCon,Office,3,,,115.6666667,3,16,
12721,0,18400,41730,59750,DebtCon,,6,1,0,109.9614065,1,10,27.91184544
16311,1,20200,82181,119535,DebtCon,Office,41,0,0,105.2192967,3,28,52.73486061
13745,1,13700,46000,81000,DebtCon,ProfExe,1.5,0,1,101.5666667,0,25,
15448,1,6300,59793,98314,DebtCon,Self,2.2,0,0,120.7333333,0,8,
16151,0,9300,46466,57182,DebtCon,Other,2,0,0,100.0518662,0,20,38.44431799
12923,0,14700,82967,114835,,,,,,,,,34.47807397
15549,1,9000,32539,65440,HomeImp,Office,5,,,,,,42.36894433
15990,0,25100,44639,75412,DebtCon,Other,22,,1,284.9136704,0,29,39.51801708
13620,0,12800,54546,62906,DebtCon,Mgr,3,0,0,175.5198745,1,16,28.64818571
13922,0,25100,108235,201918,DebtCon,Other,24,0,0,199.4864637,0,19,23.65233981
16090,0,13700,70763,78449,DebtCon,Office,12,0,0,271.6567242,5,36,40.56198365
12305,0,11000,83639,98081,DebtCon,Other,10,0,0,155.3712203,4,22,42.53968571
11375,0,9500,35019,52710,DebtCon,Other,12,0,0,241.5817794,0,31,38.20866784
13108,0,20600,91183,138268,DebtCon,Other,12,0,0,113.1666358,3,15,41.20785574
15298,1,31200,38352,80550,DebtCon,Mgr,21,1,0,116.4379076,0,14,35.38186329
12203,0,23600,82407,106431,DebtCon,Other,,0,0,169.8052711,0,24,39.48884444
13439,0,12100,85121,113744,DebtCon,ProfExe,0,0,2,139.4853397,0,34,33.94343772
16756,0,13500,63572,102739,HomeImp,ProfExe,7,0,0,250.5613569,0,12,34.91379344
15734,0,32700,39796,77819,DebtCon,Other,,,,294.4306958,0,15,40.23707296
15243,0,18000,65836,100292,HomeImp,ProfExe,22,0,0,237.1016319,0,24,36.33819671
15419,0,16500,76000,110000,DebtCon,Mgr,18,0,0,242.5,5,31,
15812,0,16200,25329,37433,DebtCon,ProfExe,21,1,0,207.1595475,2,16,32.71808803
13579,0,15000,48000,105000,HomeImp,Office,2,,3,142,1,24,
11128,0,25100,147622,187441,HomeImp,Self,3,0,0,170.4807208,0,16,41.52143161
14930,0,25000,65700,93400,DebtCon,Office,10,0,0,149.1666667,0,21,
13186,0,12000,84172,123415,DebtCon,Office,9,0,0,139.0184494,1,21,38.58266988
11169,0,11600,50433,107092,DebtCon,ProfExe,5,0,1,225.1816913,0,9,24.95259473
15468,0,16200,43794,69458,HomeImp,Office,2,0,0,140.5029163,0,18,31.10952867
13702,0,26200,141109,245422,HomeImp,ProfExe,28,0,0,343.7871223,1,18,38.11355594
14959,0,6800,78292,86959,DebtCon,,3,,,,,,18.92721164
16228,0,12800,79151,110583,DebtCon,Other,4,0,0,79.3713845,1,13,33.58669163
13449,1,6000,,95500,HomeImp,Mgr,6,1,2,129.9,1,22,
14252,1,33100,111917,156552,DebtCon,Mgr,12,0,0,107.2948996,2,37,41.44154866
14114,0,9500,55862,62965,DebtCon,Other,15,0,4,223.103914,0,36,26.14117805
12516,0,22400,69774,107601,DebtCon,Mgr,2,,,248.3932369,5,23,40.96299512
14951,0,14200,46320,62044,DebtCon,Other,6,0,0,106.9838955,2,49,29.05790842
13064,0,17400,102228,115898,DebtCon,ProfExe,0,0,0,144.1981676,0,30,35.11415035
14642,0,2400,98449,117195,HomeImp,Office,4,0,0,93.81177485,0,13,29.68182705
15274,0,5000,80153,97275,DebtCon,Other,1,0,0,120.6750632,2,10,37.51270841
12968,0,22800,49361,81914,DebtCon,Mgr,4,0,0,264.9370662,2,25,32.01024461
15095,0,12500,77937,89710,DebtCon,Mgr,19,0,0,223.5874152,10,24,35.95199865
13707,0,11100,52029,71376,HomeImp,Other,4,0,1,250.2521648,2,16,38.48364844
12922,1,30500,18375,61738,DebtCon,Mgr,20,3,5,141.7031333,0,28,45.3547887
15049,1,17000,62755,81180,DebtCon,ProfExe,19,2,0,134.9333333,2,28,
16590,1,15000,57900,88200,DebtCon,ProfExe,10,,,,,,
11157,0,12100,105104,144712,HomeImp,ProfExe,13,0,0,129.5188081,5,22,37.41377466
13879,0,88300,54004,94838,DebtCon,Other,16,0,0,193.7020508,0,15,36.26269133
15044,0,41800,5143,67205,HomeImp,Office,,0,0,317.924784,0,18,14.85334107
11163,0,17000,108154,134103,DebtCon,Other,1,0,0,279.3611988,0,46,39.67697661
12325,0,20500,59969,90311,DebtCon,Office,5,,,151.5753417,,15,36.50493346
13149,0,9500,42699,57680,DebtCon,,10,0,0,114.4929085,1,26,25.07515295
11849,0,5400,48152,55760,DebtCon,,6,,0,78.45212577,,16,35.763638
15310,0,16700,11059,92706,HomeImp,Other,13,0,1,262.61034,0,23,29.88475774
14866,0,17200,7044,57831,DebtCon,Sales,0,0,0,330.9709043,0,6,37.94331514
14531,0,26200,189252,241754,DebtCon,Other,9,0,0,97.31488774,2,25,40.31269773
14102,0,14500,71511,88632,DebtCon,Other,9,0,0,85.74814912,2,11,31.54781167
11567,0,10100,49683,55728,DebtCon,Other,0,0,0,91.09579488,0,20,37.13310754
14715,0,9600,64758,63646,HomeImp,Other,5,0,0,120.6445586,0,34,35.98492935
15731,0,9900,54961,70609,DebtCon,Mgr,6,,4,105.9346916,2,11,40.70254787
12311,0,42200,21427,61457,DebtCon,Other,19,0,0,183.4818117,1,30,39.86473881
14242,0,12300,35651,59795,HomeImp,Other,22,0,0,118.6530642,0,23,40.66298165
14134,0,28400,53480,90560,DebtCon,Other,24,0,1,174.4747237,0,19,24.49083911
16797,0,8800,,74928,,,,,,,,,23.98891307
14197,0,11900,117550,144178,DebtCon,ProfExe,15,,1,170.9458328,1,32,29.09998121
16668,1,10000,65000,80000,DebtCon,Other,2,0,0,26.36666667,3,2,
15957,1,38900,120006,160771,HomeImp,ProfExe,13,0,0,137.6353734,0,40,46.70158524
16142,0,5900,82912,91175,DebtCon,ProfExe,2,,,,,,27.59527352
16878,0,6700,,55396,,,,,,,,,15.70399156
16818,0,31100,136521,188264,DebtCon,ProfExe,1,1,0,227.6518778,2,19,38.51864488
14204,1,6200,42100,57385,DebtCon,Other,8.5,0,1,164.8,1,28,
12138,0,25900,108319,135884,DebtCon,Mgr,8,1,0,188.3758018,5,18,40.50485505
16529,0,13000,26863,44218,HomeImp,Other,10,0,0,92.99959341,2,11,29.11293615
16846,1,1300,70053,68400,HomeImp,Other,7,0,2,121.8333333,0,14,
11336,0,17000,53058,74000,DebtCon,Other,17,1,0,204.9333333,1,21,
11953,0,27600,74964,118507,DebtCon,Other,5,0,0,91.7112462,1,32,39.14675577
11824,0,17800,69306,94504,HomeImp,ProfExe,7,0,0,85.85082998,0,15,32.2942169
13642,0,9600,73000,99600,HomeImp,ProfExe,4.5,0,1,93.33333333,1,34,
13709,0,17500,153839,194027,DebtCon,Other,7,0,0,,1,15,29.1136512
12779,0,16700,62933,95498,DebtCon,Office,0,0,1,161.6609943,0,25,24.26256802
13906,0,21000,94019,134565,DebtCon,ProfExe,,0,0,196.1979075,0,21,26.86773396
16673,0,12700,105293,121416,,Office,14,0,0,250.0188805,0,16,35.28716643
16925,0,16200,96049,129091,DebtCon,Mgr,5,,,251.1608938,3,42,36.69216791
16574,0,25600,139746,210298,HomeImp,ProfExe,6,0,0,185.1125764,1,28,38.36889038
12846,0,31200,22907,46357,DebtCon,Other,0,0,0,62.41629688,0,6,15.02803747
16144,0,11500,29281,37717,HomeImp,Mgr,15,0,0,61.91544465,0,9,30.70242855
11664,0,7500,40936,50900,DebtCon,,10,1,0,115.6,1,26,
12349,0,21600,77139,185494,,Other,11,0,0,358.4284243,0,17,33.16743122
15624,0,9400,52371,55764,DebtCon,Office,1,0,0,177.7028004,0,20,37.35868805
15915,1,20000,77900,105400,DebtCon,Mgr,4,0,0,110.6,0,17,
12082,0,38100,33446,73289,DebtCon,ProfExe,5,0,0,180.847815,1,18,23.82041533
12550,1,11300,,,HomeImp,Other,,,,,,,
11095,0,12900,87270,97929,HomeImp,ProfExe,0,0,0,65.10749654,1,20,34.69636554
16514,0,22400,106561,157214,DebtCon,Mgr,15,0,0,186.6280966,0,25,33.4306376
14860,0,23000,62893,90989,DebtCon,Office,4,,,179.8468627,,16,38.63094673
13329,0,20300,21281,90551,DebtCon,Other,22,0,0,219.0882238,2,41,37.15549756
14616,0,16900,30856,56961,HomeImp,Other,11,0,0,116.8177074,1,10,20.34458217
15154,0,17000,26228,60979,HomeImp,ProfExe,7,0,0,188.2476105,0,13,29.62867649
12328,0,16700,105556,136568,DebtCon,Other,0,0,0,273.7250728,0,47,40.04168465
11622,1,4000,45000,58350,HomeImp,Mgr,3.5,0,0,162,3,16,
13528,0,22100,73053,105750,DebtCon,Mgr,9,0,1,293.2333333,2,29,
15162,0,14000,42000,60000,DebtCon,Mgr,27,1,0,281.0666667,1,17,
15201,0,23000,76561,111389,DebtCon,Mgr,8,0,1,301.2329108,2,28,30.34670611
16719,1,8800,67200,80300,HomeImp,Other,10,4,1,135.8666667,1,33,
13373,0,12900,59191,72716,DebtCon,Other,2,0,0,175.170441,1,17,35.55817128
15035,1,20300,180254,220843,HomeImp,ProfExe,11,0,0,217.1281672,0,25,41.56310065
11613,0,15200,44414,60098,DebtCon,,4,1,0,105.749642,2,9,27.37526941
13856,1,10000,48300,74600,,Other,14,0,1,179.1,2,31,
14287,0,10700,124330,176350,DebtCon,Other,8,0,0,222.6343392,1,19,33.96477734
11125,0,21100,143487,180122,HomeImp,Mgr,7,0,0,324.1633286,0,16,43.25118252
12719,0,20400,52109,100316,DebtCon,Office,0,0,4,166.9381999,0,46,35.52622751
13720,1,10000,34900,48000,HomeImp,Other,3,0,0,288.1666667,1,3,
14589,1,6900,37055,83000,HomeImp,Sales,1,0,0,122.2666667,2,43,
13895,0,23000,48191,65080,DebtCon,Other,26,0,0,302.8498839,2,32,33.87069555
15070,0,18200,49653,159076,DebtCon,ProfExe,20,0,0,231.5497227,0,27,20.41593161
14551,0,18000,7051,66200,DebtCon,Office,,0,0,250.5666667,0,22,
15283,0,8600,22960,80874,HomeImp,ProfExe,20,0,0,238.7026834,0,11,25.8873199
16321,0,16800,56979,90008,HomeImp,ProfExe,10,0,2,178.9299564,1,12,27.8164203
11513,1,10200,52310,74117,DebtCon,Other,13,0,3,118.6957855,2,23,
16601,0,28800,134144,185910,DebtCon,Mgr,2,,,122.5038922,,39,30.33821943
14023,0,14900,65843,86628,HomeImp,Other,,0,0,288.581891,0,20,28.27556284
11546,1,29000,149900,201000,,Self,5,4,4,131.9333333,1,29,
13958,0,18700,66891,94454,DebtCon,Office,0,0,0,160.711282,3,20,32.7841935
13767,0,25000,,35000,DebtCon,Other,10,1,,88.93333333,,14,
11616,0,11200,65508,103523,DebtCon,Office,12,0,0,154.4273677,0,12,37.5754361
16709,0,21300,66573,100519,DebtCon,Office,7,,0,98.89218205,1,18,34.96414103
15741,1,18200,139000,171350,DebtCon,Other,0.1,0,1,102.5,7,18,
14010,0,21400,92241,133791,DebtCon,Other,11,0,0,81.44638031,3,15,41.39546183
13048,0,21600,66711,105267,HomeImp,Office,13,0,0,145.9353838,0,14,37.11491559
15390,0,23900,90475,136094,DebtCon,ProfExe,,0,1,207.784271,0,21,30.54921583
15222,0,21400,70112,94849,DebtCon,Other,4,0,0,109.780321,1,29,35.63050485
14454,1,12000,69000,92900,HomeImp,ProfExe,2,0,0,115.9,0,15,
11814,0,12600,80612,93802,DebtCon,Mgr,5,0,0,141.6131456,2,26,40.74903888
13479,0,23900,70694,95718,HomeImp,Office,11,0,0,138.1673596,0,13,38.56120628
13030,0,12900,69770,87000,DebtCon,Other,6,0,0,201.9333333,3,19,
12447,0,26700,40785,75601,DebtCon,Mgr,14,1,0,98.2405209,5,15,34.15422819
13706,0,25000,140000,183600,DebtCon,ProfExe,12.6,0,1,148.1333333,0,37,
16837,0,24800,98139,121696,DebtCon,Self,3,0,0,208.5232669,1,27,32.64426513
16848,0,14900,22245,31531,DebtCon,Office,7,0,0,91.07421818,0,16,21.62058028
